timestamps,TP9,AF7,AF8,TP10,Right AUX
1908.359,-173.34,-886.23,-71.777,-82.52,5.859
1908.363,-547.852,-859.375,-100.586,-160.645,-68.359
1908.367,-555.664,-1000,-138.184,-175.293,249.023
1908.371,-302.246,-796.875,-81.055,-169.922,311.035
1908.375,-293.945,-304.688,-84.473,-143.066,-16.602
1908.377,-594.727,-630.371,-139.16,-168.945,-62.012
1908.381,-718.75,-913.574,-74.707,-221.68,-105.957
1908.385,-484.863,-793.457,-11.719,-190.918,55.176
1908.389,-377.441,-758.789,-35.156,-190.918,7.812
1908.393,-647.461,-840.332,-119.629,-166.016,23.926
1908.397,-839.844,-1000,-131.836,-154.297,228.516
1908.401,-647.461,-999.512,-42.48,-172.363,-40.039
1908.404,-366.211,-938.965,-20.02,-104.98,-124.512
1908.408,-501.465,-958.984,-141.602,-74.219,194.824
1908.412,-782.227,-1000,-166.504,-108.887,383.789
1908.416,-656.25,-997.559,44.922,-124.512,42.48
1908.42,-335.938,-1000,139.16,-108.398,-48.34
1908.422,-383.789,-1000,252.441,-85.938,30.762
1908.426,-666.016,-1000,646.973,-93.262,-47.363
1908.43,-613.77,-1000,893.555,-83.008,-91.309
1908.434,-208.008,-1000,917.969,-41.504,-61.523
1908.438,-117.188,-1000,944.336,-4.883,22.949
1908.442,-394.043,-1000,953.613,-27.832,51.27
1908.446,-410.645,-998.535,961.914,-64.941,56.152
1908.45,-132.812,-974.121,965.332,-46.387,17.09
1908.453,75.684,-994.141,965.82,2.93,249.512
1908.457,-55.176,-605.957,965.82,-14.16,192.383
1908.461,-206.055,-128.906,965.82,-33.203,-167.969
1908.465,24.902,48.34,965.82,18.066,-63.965
1908.467,367.676,551.758,965.82,60.059,69.824
1908.471,281.738,978.027,965.82,55.664,-37.109
1908.475,46.875,960.938,965.82,37.109,-107.422
1908.479,205.566,955.566,965.82,39.551,113.77
1908.482,638.184,968.75,965.82,108.398,278.809
1908.486,689.941,965.82,965.82,171.875,95.215
1908.49,296.875,965.82,965.82,59.082,4.395
1908.494,184.082,965.82,965.82,-38.086,160.645
1908.498,483.887,965.82,965.82,9.277,262.207
1908.502,564.453,965.82,965.82,-4.395,-62.012
1908.506,232.422,965.82,965.82,-38.086,-132.812
1908.51,21.484,965.82,965.332,-48.828,-58.594
1908.514,237.793,965.82,965.82,-13.672,-16.602
1908.518,429.688,965.82,964.844,28.32,3.906
1908.522,165.039,965.82,962.402,5.859,-157.715
1908.526,-162.598,965.82,962.402,-5.859,-135.742
1908.53,-35.645,965.82,961.426,-10.254,-3.418
1908.534,249.023,965.82,958.008,2.93,34.668
1908.538,108.887,965.82,955.566,4.395,-39.062
1908.542,-228.516,965.82,955.078,-3.418,156.25
1908.546,-157.715,965.82,956.543,43.457,137.207
1908.55,148.926,965.82,957.52,46.875,-146.484
1908.553,138.184,965.82,954.59,20.02,-74.219
1908.557,-187.988,965.82,953.613,7.812,-85.938
1908.557,-249.023,965.82,954.102,-22.949,-229.492
1908.561,59.082,965.82,950.684,5.371,-189.453
1908.565,131.348,965.82,944.824,0.977,20.996
1908.569,-69.824,965.82,936.523,-18.555,131.836
1908.573,-193.359,965.82,925.293,-13.184,-104.492
1908.576,-5.371,965.82,912.109,8.301,-136.719
1908.58,241.699,965.82,894.531,61.035,143.066
1908.584,85.938,965.82,887.695,68.359,416.992
1908.588,-107.422,965.82,895.508,14.648,199.219
1908.592,47.852,965.82,852.051,-20.508,-148.926
1908.596,309.57,965.82,728.516,-14.648,-139.16
1908.6,227.051,965.82,598.145,-19.531,-291.016
1908.604,-61.523,965.82,452.637,-49.805,-317.383
1908.608,-58.105,965.82,309.57,-36.133,-244.629
1908.611,194.824,965.82,202.637,27.344,-217.773
1908.615,226.074,965.82,102.051,41.504,-166.504
1908.619,-43.945,965.82,-31.738,-7.324,-233.398
1908.623,-157.227,965.82,-188.965,-9.766,-192.871
1908.627,82.52,965.82,-349.121,31.738,200.195
1908.631,209.961,965.82,-493.164,52.734,190.918
1908.635,-25.391,965.82,-634.766,41.016,-92.773
1908.639,-212.891,965.82,-776.855,51.758,-79.59
1908.643,-3.906,965.82,-882.812,82.52,98.633
1908.647,254.395,965.82,-933.105,108.887,69.824
1908.647,77.148,965.82,-964.355,62.988,-88.867
1908.651,-203.125,965.82,-987.793,-41.016,-136.719
1908.655,-100.098,965.82,-996.582,-54.688,-104.492
1908.659,179.199,965.82,-996.582,-13.672,5.371
1908.663,111.328,965.82,-1000,-13.184,-71.289
1908.667,-151.367,965.82,-1000,-21.484,143.066
1908.671,-151.367,965.82,-1000,-7.324,538.574
1908.675,100.098,965.82,-1000,-5.859,310.059
1908.678,163.086,965.82,-1000,8.301,-2.441
1908.682,-98.633,965.82,-1000,17.578,79.102
1908.686,-219.238,966.309,-1000,-6.836,111.816
1908.69,8.789,965.82,-1000,0,-145.996
1908.694,162.598,965.82,-1000,18.066,-147.949
1908.698,-38.086,965.82,-1000,11.719,-130.859
1908.702,-205.566,965.82,-1000,-6.836,-201.172
1908.705,-40.039,965.82,-1000,16.602,-243.652
1908.709,190.43,965.82,-1000,63.477,-105.957
1908.713,41.992,965.82,-1000,20.996,80.078
1908.717,-237.793,965.82,-1000,-10.254,62.012
1908.721,-139.16,965.82,-1000,14.648,-140.137
1908.725,99.609,965.82,-1000,33.203,-177.246
1908.729,55.664,966.309,-1000,22.461,207.52
1908.733,-183.594,965.82,-1000,9.277,144.043
1908.737,-213.379,965.82,-1000,9.766,-254.395
1908.752,28.32,965.82,-1000,28.809,-158.691
1908.756,76.66,965.82,-1000,40.039,-78.613
1908.76,-233.398,965.82,-1000,11.23,-144.043
1908.764,-399.902,966.309,-1000,-6.836,-157.715
1908.768,-201.66,965.82,-1000,31.738,-48.828
1908.771,-59.082,965.82,-1000,52.246,232.91
1908.775,-241.211,965.82,-1000,38.574,175.293
1908.779,-454.102,965.82,-1000,22.461,-73.73
1908.783,-343.262,965.82,-1000,20.02,38.086
1908.787,-142.578,965.82,-1000,44.434,250
1908.791,-216.797,965.82,-1000,31.738,-77.148
1908.795,-479.98,965.82,-1000,1.465,-187.5
1908.797,-520.02,965.82,-999.023,-5.371,38.574
1908.801,-108.887,965.332,-997.559,42.48,15.625
1908.805,4.395,966.797,-999.023,56.641,-85.449
1908.809,-312.988,965.82,-999.512,23.438,-8.789
1908.812,-399.902,957.031,-999.512,13.184,27.832
1908.816,-112.793,950.684,-999.023,41.992,38.086
1908.82,39.062,965.82,-997.559,50.781,-7.812
1908.824,-205.078,825.195,-998.047,29.785,-64.453
1908.828,-342.285,96.68,-991.699,37.109,229.98
1908.832,-78.125,78.125,-982.91,66.406,172.852
1908.836,145.508,664.062,-983.398,75.684,-103.027
1908.84,-4.395,296.875,-985.84,57.129,-19.043
1908.843,-163.574,-76.66,-986.328,30.273,43.457
1908.847,-6.836,-67.383,-982.91,54.199,8.789
1908.851,220.215,-216.309,-980.469,59.57,-54.688
1908.855,102.539,-566.406,-980.469,24.902,153.32
1908.859,-143.555,-873.047,-978.516,10.254,387.207
1908.863,-85.449,-651.855,-971.191,15.625,249.512
1908.866,184.082,-287.598,-961.914,42.48,141.602
1908.87,221.191,-493.164,-962.402,38.086,290.039
1908.874,-8.301,-806.641,-961.426,-7.324,359.863
1908.878,-71.289,-356.934,-943.359,-17.578,37.109
1908.882,180.664,-111.816,-938.477,-5.371,-90.82
1908.886,284.18,-169.434,-944.336,2.93,-1.465
1908.887,9.766,-149.902,-951.172,-1.953,-16.113
1908.891,-184.082,-151.855,-946.289,-8.301,-129.395
1908.895,18.066,-134.277,-928.223,-7.324,-96.191
1908.899,244.141,-237.793,-900.391,-4.883,-68.359
1908.903,84.961,-456.543,-898.926,-13.672,-49.805
1908.907,-211.426,-689.453,-907.715,-67.383,-30.762
1908.911,-45.41,-759.766,-878.418,-54.199,-8.301
1908.915,170.41,-902.832,-861.328,-11.23,363.281
1908.919,105.469,-926.27,-833.984,-41.504,274.902
1908.923,-63.965,-736.816,-814.941,-78.125,-89.355
1908.926,-137.207,-885.742,-824.707,-77.637,52.734
1908.93,83.008,-1000,-799.805,-44.434,127.93
1908.932,198.242,-995.605,-771.484,-19.043,-147.461
1908.936,-72.266,-998.535,-774.902,-56.152,-365.723
1908.94,-236.816,-1000,-778.32,-77.637,-166.504
1908.944,7.812,-1000,-746.582,-48.34,29.785
1908.948,96.191,-1000,-716.797,-27.344,-77.637
1908.952,-166.016,-1000,-740.723,-34.18,-103.027
1908.955,-375.488,-1000,-761.23,-52.246,-37.109
1908.959,-237.305,-1000,-753.418,-43.945,338.379
1908.963,-3.906,-1000,-706.055,-37.598,147.461
1908.967,-90.332,-1000,-692.871,-47.852,-234.863
1908.971,-285.645,-1000,-686.523,-58.105,-177.246
1908.975,-175.293,-1000,-640.625,-47.363,-290.039
1908.979,116.211,-1000,-611.328,-32.227,-385.254
1908.982,141.113,-1000,-613.281,-47.363,-313.965
1908.986,-39.551,-1000,-612.305,-57.129,-268.555
1908.99,-12.695,-1000,-606.445,-40.527,-262.695
1908.994,249.512,-1000,-609.863,-36.621,-205.078
1908.998,349.609,-1000,-615.234,-10.742,-102.051
1909.002,146.973,-1000,-610.84,-7.812,122.559
1909.006,2.441,-1000,-580.078,-50.781,3.418
1909.01,224.609,-995.605,-559.57,-52.734,-263.672
1909.014,424.316,-996.582,-570.312,-3.418,-171.387
1909.018,255.371,-972.656,-571.777,-12.207,14.648
1909.022,60.547,-784.668,-556.641,-46.875,-125.977
1909.022,227.051,-486.328,-548.828,-36.621,-262.695
1909.026,503.418,-352.051,-559.57,-0.977,-141.113
1909.03,421.875,-437.5,-570.801,8.789,-43.945
1909.034,166.504,-300.293,-579.59,-40.039,-81.543
1909.038,201.66,43.945,-585.938,-53.711,-114.746
1909.042,458.984,-106.934,-592.285,-24.414,128.906
1909.046,449.219,-651.367,-604.492,2.441,504.883
1909.05,251.465,-323.73,-611.816,-17.09,148.926
1909.053,211.914,182.129,-618.652,-35.156,-213.379
1909.057,451.66,146.973,-593.262,-26.855,-43.457
1909.061,620.605,222.168,-580.078,-24.902,38.574
1909.065,435.059,196.289,-593.262,-25.879,-9.766
1909.07,336.426,147.949,-602.051,-1.953,-135.742
1909.074,539.062,83.496,-602.539,-7.324,13.184
1909.078,733.887,210.938,-595.703,-10.742,74.219
1909.082,598.633,364.746,-598.145,17.578,-141.113
1909.086,375.977,158.203,-607.422,-9.766,-128.418
1909.089,500,-78.613,-599.609,-10.254,105.469
1909.093,749.023,34.668,-581.543,20.02,133.789
1909.097,619.629,319.336,-586.426,-40.527,14.648
1909.101,321.289,174.805,-602.539,-58.594,-20.02
1909.105,333.496,-360.84,-600.098,-10.254,165.039
1909.109,563.477,2.93,-562.5,-11.719,212.402
1909.113,535.156,454.102,-558.105,-24.902,-44.922
1909.127,233.887,58.594,-578.613,-14.16,-12.207
1909.131,120.117,-149.414,-576.172,-11.719,60.059
1909.135,336.914,45.41,-553.223,-28.809,34.668
1909.139,436.523,345.703,-526.367,-7.324,73.242
1909.143,181.152,222.656,-530.273,7.324,229.004
1909.146,-29.785,-562.988,-536.621,-34.18,650.879
1909.15,162.109,-387.207,-504.883,-17.578,283.691
1909.154,381.836,400.879,-485.352,27.344,-248.535
1909.158,200.684,155.762,-497.07,8.789,-30.273
1909.162,-66.406,-103.027,-500.488,-18.066,79.59
1909.166,22.949,465.82,-486.816,-24.902,-163.086
1909.17,251.953,757.812,-496.582,8.789,-157.715
1909.172,181.641,691.895,-494.629,16.602,-98.145
1909.176,-77.637,676.27,-505.859,-34.18,-178.223
1909.18,-98.633,769.043,-488.77,-20.508,-309.082
1909.184,113.281,830.078,-453.125,4.883,-188.477
1909.187,93.262,808.594,-445.312,8.301,26.855
1909.191,-183.105,669.922,-440.43,-24.414,-76.172
1909.195,-302.246,666.992,-438.965,-41.504,-125
1909.199,-95.703,907.715,-433.594,-9.766,-80.566
1909.203,14.648,694.824,-444.824,25.879,233.887
1909.207,-231.934,684.57,-443.848,-14.648,208.496
1909.211,-427.246,-986.328,-431.641,-41.016,-178.223
1909.215,-299.316,937.012,-439.941,-3.418,-117.188
1909.217,-106.445,936.523,-437.012,35.156,34.18
1909.221,-249.512,971.68,-442.871,23.438,-46.875
1909.225,-520.996,862.793,-463.379,3.418,-125
1909.229,-436.523,561.523,-466.797,21.484,-43.457
1909.233,-173.34,539.551,-453.613,55.664,-2.93
1909.237,-213.867,850.586,-439.941,45.41,-64.941
1909.24,-478.027,843.75,-458.496,15.625,-109.375
1909.244,-491.699,509.277,-468.75,40.527,116.211
1909.248,-220.215,259.277,-440.43,86.914,451.66
1909.252,-144.531,748.535,-413.086,94.727,109.375
1909.256,-401.855,-978.027,-429.199,64.453,-121.582
1909.26,-510.254,836.426,-448.73,12.207,-37.109
1909.262,-263.184,877.441,-452.637,4.395,-96.68
1909.266,-91.309,-996.582,-464.844,40.527,-177.734
1909.27,-307.129,849.121,-494.141,44.434,-118.164
1909.274,-504.395,555.664,-498.535,45.41,-43.457
1909.278,-346.191,573.242,-471.191,77.637,-60.059
1909.282,-123.535,555.664,-468.75,81.055,12.207
1909.286,-241.211,459.473,-488.77,48.34,80.078
1909.29,-505.371,-162.598,-510.742,25.879,414.062
1909.294,-445.801,-228.516,-484.863,54.199,397.461
1909.298,-154.785,670.898,-445.312,98.145,-73.242
1909.301,-150.391,668.457,-449.219,100.098,8.301
1909.305,-382.812,245.605,-455.566,48.34,0.488
1909.307,-393.066,245.117,-432.617,4.395,-208.008
1909.311,-130.859,501.953,-412.109,32.715,-207.031
1909.315,-2.441,204.102,-426.758,72.754,26.367
1909.319,-209.473,-236.328,-442.871,-0.488,42.48
1909.323,-321.777,-141.602,-442.383,-109.863,-281.25
1909.327,-104.004,-150.391,-435.059,-104.004,-273.926
1909.331,84.473,-428.223,-430.176,-39.062,78.613
1909.334,-59.082,-857.91,-437.012,-29.785,339.844
1909.338,-264.648,-575.195,-422.852,-58.594,-41.504
1909.342,-104.492,-324.707,-406.25,-52.734,-247.559
1909.346,172.852,-460.449,-398.438,-11.719,-60.547
1909.35,88.379,-442.871,-390.137,-13.672,-146.484
1909.354,-160.645,-450.684,-386.23,-80.566,-332.031
1909.358,-123.535,-565.918,-380.371,-101.074,-309.57
1909.361,156.25,-620.605,-370.117,-69.336,-221.191
1909.365,183.105,-473.633,-375,-75.684,-287.109
1909.369,-87.402,-462.402,-394.043,-126.465,-401.367
1909.373,-160.645,-672.852,-401.367,-137.695,-324.707
1909.377,115.234,-924.316,-404.785,-91.797,119.141
1909.381,241.211,-712.891,-390.137,-98.145,83.496
1909.385,-1.465,-297.363,-371.094,-145.02,-360.84
1909.389,-186.523,-520.02,-382.812,-172.852,-326.66
1909.393,-8.301,-541.504,-374.512,-173.34,-268.555
1909.397,188.965,-224.121,-354.492,-165.039,-347.168
1909.399,0.977,-240.723,-358.887,-196.777,-301.758
1909.403,-289.062,-582.031,-374.023,-237.793,-257.812
1909.406,-201.172,-801.758,-363.281,-225.098,-170.898
1909.41,61.035,-322.754,-324.707,-219.727,-239.258
1909.414,-1.465,27.832,-301.758,-219.727,-403.32
1909.418,-302.246,-405.762,-303.223,-254.883,-253.906
1909.422,-311.523,-1000,-299.316,-249.512,238.281
1909.426,4.395,-511.719,-230.469,-194.336,27.344
1909.43,66.895,261.23,-206.543,-201.66,-393.555
1909.434,-199.707,38.574,-223.145,-236.816,-307.617
1909.438,-281.738,-48.34,-212.402,-256.836,-331.543
1909.442,-19.531,187.988,-203.613,-222.656,-382.324
1909.445,166.992,301.758,-205.566,-184.082,-247.559
1909.449,-38.574,40.527,-222.656,-174.805,-143.555
1909.453,-209.961,-349.121,-217.773,-162.598,-191.895
1909.457,8.301,-234.375,-187.012,-114.258,-232.422
1909.461,238.281,46.387,-178.223,-70.801,-232.91
1909.465,90.332,-565.918,-203.613,-46.387,188.477
1909.469,-156.738,-966.797,-198.73,-53.711,401.855
1909.472,-28.809,-426.758,-171.875,-51.758,-93.262
1909.476,270.508,-245.605,-177.734,-11.719,-128.906
1909.48,217.773,-444.824,-163.574,23.926,108.398
1909.484,-20.508,-432.617,-149.902,32.227,96.68
1909.488,-7.812,-458.496,-166.992,40.039,-12.207
1909.502,270.02,-488.77,-155.762,73.73,2.93
1909.506,351.074,-400.879,-136.719,103.516,88.867
1909.51,86.426,-567.871,-141.113,107.91,53.223
1909.514,-20.508,-658.203,-137.207,106.445,-30.273
1909.517,209.473,-629.883,-134.277,143.066,206.055
1909.521,375,-921.387,-129.883,168.945,564.453
1909.525,162.598,-748.047,-116.699,155.762,333.008
1909.529,-58.105,-379.883,-129.883,132.324,11.23
1909.533,109.863,-587.402,-138.184,141.113,150.391
1909.537,309.082,-641.602,-110.352,168.457,317.871
1909.541,159.18,-7.812,-84.473,150.391,84.961
1909.545,-85.938,-43.457,-100.586,119.141,-16.602
1909.547,2.93,-302.246,-105.957,125.488,-29.297
1909.551,294.922,-57.617,-105.957,146.484,66.895
1909.555,259.766,191.895,-117.676,162.109,98.145
1909.559,-37.598,-40.039,-150.391,143.066,19.531
1909.563,-61.523,-298.828,-182.129,109.863,38.086
1909.567,203.613,-199.219,-167.48,121.094,187.012
1909.571,266.113,-43.457,-151.367,130.859,298.828
1909.574,18.066,-99.609,-166.016,85.938,146.484
1909.578,-123.047,-729.98,-199.707,74.219,343.75
1909.582,88.379,-726.562,-195.312,109.863,390.625
1909.586,264.16,144.043,-164.551,103.516,-38.086
1909.59,56.641,115.234,-194.336,60.547,-7.812
1909.592,-170.41,-112.793,-218.75,39.551,6.348
1909.596,-18.066,75.195,-206.055,51.27,-206.055
1909.6,225.586,222.168,-182.129,56.641,-161.133
1909.604,102.051,-76.172,-193.359,33.691,60.059
1909.608,-158.203,-325.195,-204.102,-6.348,95.215
1909.612,-107.422,-72.266,-182.129,-6.348,-88.379
1909.616,190.43,207.52,-178.223,28.809,-188.477
1909.619,207.52,117.188,-206.543,13.672,27.344
1909.623,-80.566,-241.211,-221.68,-19.043,206.543
1909.627,-143.066,109.863,-201.172,-33.203,-104.492
1909.631,115.234,655.762,-215.82,-29.785,-267.09
1909.635,267.09,585.938,-236.816,-15.137,-86.426
1909.637,59.57,571.289,-227.051,-29.297,-17.578
1909.641,-117.676,829.102,-231.445,-59.082,-166.504
1909.645,101.074,852.539,-242.676,-25.391,-252.441
1909.649,313.965,853.027,-241.211,-1.953,-264.648
1909.653,125.488,940.918,-239.746,-23.438,-264.648
1909.657,-97.168,751.465,-257.324,-44.922,-217.773
1909.661,40.039,619.141,-259.277,-43.457,-259.766
1909.664,289.551,413.086,-254.883,-12.207,-6.836
1909.668,212.402,560.547,-252.93,-42.969,12.695
1909.672,-56.152,-966.797,-261.719,-79.102,-333.496
1909.676,-44.922,866.699,-282.227,-76.172,-325.195
1909.68,232.91,804.199,-270.996,-52.246,-193.848
1909.682,282.715,947.266,-263.184,-21.484,-195.801
1909.686,12.695,-979.492,-282.227,-51.27,-344.727
1909.69,-91.309,727.539,-294.922,-59.082,-194.824
1909.694,181.152,416.992,-283.203,-28.32,104.492
1909.698,316.406,838.379,-267.578,-41.992,-85.449
1909.702,74.707,-979.004,-284.18,-51.758,-210.449
1909.706,-105.469,554.688,-303.223,-54.199,37.109
1909.71,92.285,360.84,-297.852,-36.621,129.883
1909.713,301.27,894.043,-267.578,-14.16,-219.727
1909.717,133.301,-994.629,-280.762,-13.184,-374.512
1909.721,-126.953,865.723,-291.992,-16.113,-354.004
1909.725,-73.242,910.156,-281.25,-20.02,-310.059
1909.733,170.898,982.422,-278.809,-2.93,-293.945
1909.737,121.582,939.941,-290.039,-0.488,-308.105
1909.741,-189.941,742.676,-310.059,-13.672,-184.082
1909.745,-211.914,812.988,-315.43,0.488,-200.195
1909.749,84.473,983.398,-307.129,25.879,-246.094
1909.753,127.441,-993.652,-300.781,31.738,-96.68
1909.757,-119.629,569.824,-303.223,14.648,122.559
1909.76,-188.965,563.965,-289.062,0,17.09
1909.764,74.219,-973.633,-277.832,6.348,-252.93
1909.768,241.211,930.176,-290.527,22.949,-151.855
1909.772,18.066,872.559,-297.852,7.324,-22.949
1909.776,-174.316,952.637,-294.434,-12.207,-125.488
1909.772,24.902,974.121,-280.273,8.789,-153.32
1909.776,279.297,943.848,-275.391,46.875,61.035
1909.78,146.973,839.355,-294.922,42.48,105.469
1909.784,-146.484,695.312,-301.27,-2.93,52.734
1909.787,-94.727,752.93,-290.039,-5.371,-42.969
1909.791,206.055,703.125,-285.645,30.762,66.406
1909.795,164.551,47.852,-298.828,55.176,523.438
1909.799,-118.164,15.625,-281.25,42.48,368.164
1909.803,-142.09,696.289,-258.301,22.461,-146.484
1909.807,101.562,856.445,-263.672,27.344,-130.371
1909.811,189.453,911.621,-271.484,39.062,-92.773
1909.815,-57.129,929.688,-276.367,43.457,-229.004
1909.819,-201.172,734.863,-270.996,14.648,-234.375
1909.823,-2.441,630.371,-251.465,-23.926,-212.891
1909.827,178.711,843.75,-231.934,-8.789,-128.906
1909.83,-32.227,947.266,-225.098,-5.371,-125
1909.834,-229.492,635.254,-229.492,-4.395,-208.984
1909.838,-47.852,307.129,-219.727,22.949,-105.957
1909.842,178.711,446.777,-197.266,34.18,-62.5
1909.846,80.078,545.898,-189.453,27.832,-115.234
1909.85,-178.711,564.453,-188.477,14.16,-157.227
1909.854,-120.117,76.172,-199.707,20.996,224.121
1909.858,168.457,196.289,-169.922,62.5,282.227
1909.862,194.824,975.098,-149.902,78.613,-145.996
1909.877,-61.523,678.223,-180.176,32.227,-157.227
1909.881,-103.027,406.738,-175.293,28.32,-197.266
1909.885,188.965,595.215,-144.043,55.664,-74.707
1909.889,303.711,801.758,-127.93,57.129,-44.434
1909.893,62.012,564.453,-127.441,43.457,44.922
1909.897,-102.539,35.645,-123.535,29.785,371.094
1909.9,82.52,291.016,-89.355,36.621,121.094
1909.904,291.992,812.988,-67.383,54.688,-118.652
1909.908,145.508,500.977,-88.867,43.945,145.996
1909.912,-119.629,-45.41,-88.379,16.602,343.75
1909.916,-67.871,464.844,-48.828,26.855,-18.066
1909.92,210.938,858.398,-44.434,58.105,-107.422
1909.922,128.906,690.43,-56.641,35.645,-93.75
1909.926,-161.133,565.43,-59.57,-1.953,-212.402
1909.93,-143.066,621.582,-50.293,-9.277,-252.441
1909.934,126.465,627.93,-40.039,13.672,-303.223
1909.938,167.48,502.93,-21.973,34.668,-195.801
1909.942,-125.488,316.895,-8.789,14.16,-51.27
1909.945,-236.816,198.242,-9.766,13.184,-115.234
1909.949,30.273,348.145,-4.883,45.898,-142.09
1909.953,199.707,95.703,-12.207,81.055,210.938
1909.957,-18.066,-5.371,-8.301,41.992,147.461
1909.961,-214.844,336.426,15.137,21.973,-110.352
1909.965,-11.23,329.59,15.137,45.898,23.438
1909.967,220.215,355.957,10.742,45.898,73.242
1909.971,72.266,548.34,4.883,41.504,-110.352
1909.975,-187.012,334.961,-19.043,21.973,-212.891
1909.978,-80.566,20.996,-24.414,23.926,36.133
1909.982,200.195,120.605,-4.395,44.434,127.93
1909.986,145.02,409.18,9.766,37.598,2.93
1909.99,-163.086,285.645,-13.672,11.719,-96.68
1909.994,-197.754,-127.93,-41.504,5.859,-50.293
1909.998,85.938,-131.836,-28.32,34.18,147.461
1910.002,151.855,589.355,1.953,35.645,-11.719
1910.006,-101.074,737.305,-12.695,24.902,-125.488
1910.01,-213.379,379.395,-32.227,20.508,-161.133
1910.014,-0.488,367.188,-27.344,30.762,-78.125
1910.018,143.555,708.496,-18.066,41.016,-45.898
1910.022,-54.688,717.773,-46.387,42.969,-155.762
1910.026,-236.816,224.609,-59.082,32.715,-104.004
1910.03,-38.086,263.184,-36.621,27.344,-125
1910.034,196.289,500,-35.156,30.762,-178.711
1910.038,43.945,449.707,-40.039,15.137,-41.992
1910.042,-206.055,-114.746,-56.641,-12.207,235.84
1910.045,-117.676,-121.582,-44.434,-13.672,134.766
1910.049,186.523,657.715,-29.785,-10.742,-169.434
1910.053,165.527,600.098,-48.828,-9.766,-107.422
1910.057,-115.723,246.094,-46.875,-9.766,-163.086
1910.058,-139.16,338.379,-19.531,-17.578,-254.395
1910.062,125.977,498.047,-0.488,-2.441,-256.348
1910.066,191.895,280.273,-10.254,20.02,-101.074
1910.07,-62.012,-27.832,-17.578,0.488,-27.344
1910.073,-212.891,3.906,-6.836,-20.508,-195.801
1910.077,1.465,153.809,9.766,-1.465,-210.449
1910.081,199.707,127.93,10.742,23.926,50.293
1910.085,-8.301,-472.656,-12.207,24.414,476.562
1910.089,-233.887,-521.973,4.395,11.719,280.762
1910.093,-68.848,260.742,39.062,-0.977,-145.508
1910.097,192.383,463.867,29.785,12.695,-110.84
1910.101,60.547,350.098,15.625,9.277,-193.848
1910.104,-186.523,315.918,9.766,-13.672,-318.848
1910.108,-119.141,278.32,3.418,-10.742,-269.531
1910.111,142.09,307.617,10.742,24.414,-116.699
1910.115,156.738,493.164,15.137,37.598,-11.719
1910.119,-116.211,269.043,-4.883,6.348,-92.773
1910.123,-171.387,-8.301,-0.488,-4.883,-142.578
1910.127,101.562,-307.617,-4.395,26.855,332.52
1910.131,180.664,-350.586,-5.371,19.531,470.703
1910.135,-81.543,201.172,17.09,5.371,-118.164
1910.139,-218.75,93.262,8.301,7.812,-266.602
1910.143,-6.836,26.367,5.859,-8.301,-145.996
1910.147,193.359,446.289,15.137,-18.555,-130.371
1910.147,19.043,534.668,16.602,-23.438,-187.5
1910.151,-224.609,196.289,27.832,-30.762,-128.906
1910.155,-105.957,-79.59,54.199,-22.461,-96.191
1910.159,170.41,197.754,95.703,-0.977,-155.762
1910.163,104.98,459.473,117.188,6.836,-211.914
1910.167,-160.156,41.992,104.004,-9.277,-30.762
1910.171,-125,-796.875,67.871,-16.113,432.617
1910.175,153.809,-490.234,82.52,2.441,282.715
1910.178,181.641,441.406,112.305,-2.93,-96.68
1910.182,-81.055,124.512,99.121,-0.977,-1.465
1910.186,-133.301,-92.285,104.492,5.859,9.277
1910.19,121.582,390.625,118.164,12.695,-138.672
1910.193,254.395,536.621,118.164,38.574,-100.098
1910.197,18.066,302.246,104.492,20.508,-65.43
1910.201,-201.172,152.832,104.492,2.93,-145.996
1910.205,5.371,298.34,111.328,40.039,-188.477
1910.209,233.398,430.176,90.82,60.059,-72.266
1910.213,52.734,141.113,63.965,41.016,71.289
1910.217,-207.52,-121.094,62.5,20.508,38.574
1910.221,-103.516,104.98,79.102,17.09,-117.188
1910.225,189.453,386.23,80.078,27.344,-110.352
1910.229,124.512,-258.789,38.574,30.273,337.891
1910.233,-179.688,-467.285,55.176,5.371,326.66
1910.236,-161.621,232.91,93.262,-7.812,-79.102
1910.252,128.418,189.941,82.52,24.414,-69.824
1910.256,177.246,81.543,78.613,37.598,-116.699
1910.26,-89.355,-76.172,62.5,30.762,-179.688
1910.264,-189.941,-139.648,49.805,26.367,-177.246
1910.267,86.914,-94.727,48.34,26.855,-30.762
1910.271,251.953,-381.348,51.27,53.223,290.039
1910.275,14.648,-239.746,72.754,39.062,159.18
1910.279,-192.383,104.004,74.707,-9.766,-51.27
1910.283,-10.742,-171.875,36.621,3.418,103.516
1910.287,235.352,-277.344,28.809,47.363,240.234
1910.291,92.773,236.328,29.785,26.367,24.902
1910.295,-157.227,56.152,0.488,3.906,-97.168
1910.299,-75.684,-485.84,-16.113,18.555,155.273
1910.303,179.688,-447.266,-0.488,30.273,235.84
1910.307,143.066,265.137,33.203,39.551,-56.152
1910.311,-144.531,192.871,29.785,7.812,-143.555
1910.315,-182.129,-121.094,24.414,-30.273,-168.945
1910.319,87.402,-66.895,33.691,-13.184,-162.598
1910.323,171.875,-13.672,53.223,6.348,-119.629
1910.327,-81.055,-6.836,54.688,-6.348,-67.871
1910.331,-215.82,-548.828,33.203,-13.672,203.613
